Id,SalePrice
1551,105298.5042543939
1552,139776.65953005874
1553,145137.41523735438
1554,123901.40005816653
1555,163653.8010851397
1556,82742.04788440924
1557,102755.8792534414
1558,101921.02398691907
1559,71585.19540947197
1560,133018.18709015934
1561,125943.25919018534
1562,133838.0661617551
1563,123074.67978286862
1564,160722.4785545786
1565,140348.2247671102
1566,238923.82779870872
1567,77422.67678938265
1568,246635.88653420916
1569,126875.95565730605
1570,136836.75306171624
1571,121822.95560785651
1572,146899.05202742436
1573,240011.49643597926
1574,128081.9065198143
1575,238760.03548282414
1576,255056.4206554078
1577,179822.32262930457
1578,134992.63911642888
1579,145792.67038339935
1580,192298.92209515223
1581,153675.51624822713
1582,124659.82582488262
1583,316600.47940498614
1584,222599.44268455094
1585,141716.09521578523
1586,71011.94936032742
1587,103725.6181921363
1588,157977.79388661715
1589,98820.27726449551
1590,140773.61866792198
1591,96310.66327870965
1592,111439.21198919848
1593,121460.54552233315
1594,126169.83072937549
1595,106949.59732092843
1596,224778.02868625088
1597,187891.72760152805
1598,217464.38859320444
1599,168514.9326873443
1600,159883.52578068821
1601,69153.83609074002
1602,110186.08265768667
1603,76533.69241147583
1604,263562.0946829501
1605,246891.31676802438
1606,170660.36515288206
1607,180141.40118584657
1608,214533.399405541
1609,181693.49831470268
1610,148410.45616072087
1611,136042.8399377904
1612,170495.4036091523
1613,166039.30852960178
1614,125939.5586643463
1615,91859.17749595032
1616,79963.28592289443
1617,94662.72252515733
1618,129508.09842526511
1619,139374.5533155751
1620,173989.80329548768
1621,136191.6810175905
1622,139419.50441498792
1623,269234.980465324
1624,217677.23787294136
1625,116906.95830946516
1626,168847.97619890593
1627,192442.94611575763
1628,278724.9776281076
1629,174038.88332442066
1630,374831.44349487656
1631,219172.55895551815
1632,232831.55657259273
1633,169604.10307637005
1634,181849.01369939814
1635,173206.03051589956
1636,148947.60052833447
1637,202546.3795489461
1638,178312.33480775158
1639,185248.23822324918
1640,259163.4088898093
1641,181291.04628526824
1642,234018.1676257199
1643,212945.86087748592
1644,227593.90888827213
1645,219107.03035652722
1646,156379.38141614897
1647,152712.7722925217
1648,126210.23012772019
1649,139202.75141924928
1650,110163.5977642188
1651,121891.9360693233
1652,100464.41373722783
1653,104016.11902676529
1654,140249.87840977265
1655,137320.35619609794
1656,136812.21869149624
1657,143297.88558216204
1658,140640.53465309527
1659,123410.90058664845
1660,152059.7698893781
1661,444390.31223164825
1662,396699.1222370955
1663,374200.00962298387
1664,543115.6959745713
1665,289916.176202296
1666,321706.7160185827
1667,374866.8435827134
1668,328584.157513552
1669,287787.31979331793
1670,323815.01077379443
1671,271257.27132650925
1672,442257.75925763696
1673,294226.71779468
1674,243512.52650354005
1675,201982.39159074647
1676,197193.00924033523
1677,220746.68669297104
1678,490870.9415948581
1679,386943.8438805781
1680,315284.1576634386
1681,226898.5357128137
1682,304902.15957449033
1683,189525.7014905578
1684,174049.31714162193
1685,174131.57637925562
1686,171917.66182280573
1687,173800.13510845203
1688,187853.7710024389
1689,192175.25285355654
1690,196004.96855011562
1691,185918.12076253913
1692,249945.47355064462
1693,169458.14358554262
1694,177469.87772559968
1695,163696.37502199688
1696,272080.699832529
1697,171711.3078609878
1698,345050.48596516624
1699,314502.2347816182
1700,247566.33113223306
1701,260732.5557585553
1702,240526.3149170041
1703,236383.94939609835
1704,287138.18963265995
1705,235888.57311290834
1706,443558.3686647994
1707,203097.71050381102
1708,198285.4211866647
1709,268069.6924810602
1710,221473.99363862982
1711,263166.1208191935
1712,256259.53100842095
1713,264655.5078619642
1714,219540.0883498958
1715,199072.5229750077
1716,184685.5034614736
1717,174159.3412300011
1718,137861.33292680566
1719,206878.89546193118
1720,234623.49274498137
1721,161312.47647723276
1722,122800.87316467086
1723,151083.24366011439
1724,200348.9118037377
1725,233854.90445719133
1726,185344.3110685755
1727,150888.70790406963
1728,167195.36297898676
1729,162086.7384845379
1730,152309.58633792456
1731,118948.23183015331
1732,129922.38134164218
1733,112262.92157609569
1734,120252.61557625537
1735,126794.46609157069
1736,108960.46461131402
1737,308193.28433413175
1738,238786.88431790544
1739,258583.5277211706
1740,232158.6078776289
1741,200173.73448317163
1742,168381.181251443
1743,171883.82585882823
1744,321612.49575400323
1745,215358.81925775865
1746,191266.3874242416
1747,214839.28263967126
1748,234216.88709601056
1749,139400.45444647616
1750,122894.79533488219
1751,252240.28883785423
1752,116866.8014642938
1753,146757.57178449145
1754,195317.5732042285
1755,158837.83466841187
1756,130772.99825809349
1757,120707.00305607627
1758,139887.2409700261
1759,158516.34227835436
1760,161433.32808283952
1761,148741.0181218629
1762,178528.8752012725
1763,175765.8676487725
1764,109648.86979389518
1765,172669.48738650256
1766,196283.8382412024
1767,240238.7902188916
1768,138459.670453774
1769,168105.94793105108
1770,154711.30192093758
1771,115876.43898668572
1772,135144.51395772604
1773,121970.70593306977
1774,151236.29377239416
1775,140126.97799350723
1776,123328.48716797614
1777,105634.81588228582
1778,140163.4583385708
1779,118006.77032077858
1780,170922.4445544378
1781,122631.48414373034
1782,91537.52734036796
1783,138149.6841648372
1784,111787.39341937893
1785,116508.30433346884
1786,144687.60354216874
1787,165782.9706172504
1788,64806.23275695025
1789,96546.86764310721
1790,79544.8757560786
1791,199006.4342508249
1792,157786.81487751481
1793,129552.84637655412
1794,156913.19766042114
1795,137312.13628975197
1796,121790.86498589846
1797,114036.75884007175
1798,118191.96097206073
1799,112883.2766016006
1800,126293.77290762399
1801,125948.82796481857
1802,130758.79535294599
1803,145938.88966770167
1804,138200.8663964032
1805,135471.797295321
1806,131449.50510088468
1807,128997.62914348327
1808,115564.16604128393
1809,118433.13362454569
1810,138031.35102230997
1811,83556.53370695969
1812,93546.16052163624
1813,118117.98449054708
1814,91263.67462799278
1815,58461.797720822644
1816,98002.68025225066
1817,104067.28764010429
1818,144128.96946346093
1819,131337.68004008397
1820,63671.1654284682
1821,111886.35225087857
1822,148745.90338481424
1823,48025.53123636552
1824,125882.24907719344
1825,142444.6538062549
1826,105678.6080649528
1827,97058.1168930536
1828,132845.53467029432
1829,117540.58184055549
1830,145807.17326117159
1831,139968.63467449733
1832,72026.18160605457
1833,135588.66333832196
1834,120084.9065407629
1835,125364.59150396382
1836,128813.69268493744
1837,88533.03696006312
1838,122350.58788498014
1839,105309.27461349654
1840,133096.0198200336
1841,136332.76716366768
1842,87774.4853163482
1843,126594.67335126996
1844,134261.97029610316
1845,141012.78822392775
1846,149244.83554466593
1847,165793.8647146754
1848,53951.40417984548
1849,101142.53687543067
1850,115362.95784901411
1851,156592.43176187776
1852,122688.48488880697
1853,125802.95650803989
1854,163995.32208907095
1855,140259.40451554552
1856,226318.52943107372
1857,128281.35663020135
1858,131903.78759495486
1859,113856.47274807742
1860,144757.6910855201
1861,114366.95706261195
1862,313740.3785632495
1863,297794.021247645
1864,297816.00206240464
1865,330361.4316476601
1866,307550.6159608698
1867,223681.16971873606
1868,295988.9314922558
1869,208338.35496421123
1870,220588.74899028512
1871,236989.38318518098
1872,174207.47264824124
1873,246478.21150600637
1874,148278.6598318987
1875,194287.61632197563
1876,195458.48225549844
1877,207017.89816891024
1878,198799.87140618084
1879,127303.60129085004
1880,129584.92551408008
1881,249364.3279815902
1882,246689.9720349985
1883,182714.16365607068
1884,202831.4073225698
1885,231332.33013788264
1886,276813.2701146639
1887,215300.26368414977
1888,274101.820270941
1889,170254.2162010954
1890,117752.28987549341
1891,126216.41628553519
1892,97707.98709270479
1893,130232.18000048144
1894,121852.70914328052
1895,136399.7517464964
1896,124379.48117368712
1897,115825.12810813473
1898,121341.4534706178
1899,153821.96049799936
1900,156078.6217677836
1901,154862.90446024842
1902,154016.56896232392
1903,221413.79485894652
1904,132917.63778175876
1905,203125.35927961068
1906,133080.01256320282
1907,216020.3871329622
1908,112692.01501662433
1909,133054.7986760716
1910,120972.53098876827
1911,216594.9243537931
1912,337224.508134412
1913,140375.51962059937
1914,68614.13836860242
1915,293137.50094664254
1916,63217.74336395148
1917,250013.89540852164
1918,141578.9286158283
1919,177937.80537212983
1920,154276.89672400634
1921,379293.7116822747
1922,289089.8382410184
1923,242701.77498050375
1924,240013.36294421626
1925,194962.8919407784
1926,372057.3367078562
1927,130068.66127590682
1928,147630.96422156302
1929,129361.6145916505
1930,128397.77596626038
1931,141387.62686665694
1932,135849.86727761716
1933,174971.97525689655
1934,181910.6337715537
1935,167472.94903890506
1936,191566.948502428
1937,175817.81174010583
1938,163454.0776720736
1939,245155.72915954984
1940,188408.74205033277
1941,166989.68750220686
1942,175315.86502054136
1943,206026.10286271738
1944,342980.0830819262
1945,359232.59840734495
1946,129292.75984128784
1947,289022.9960818976
1948,160788.1144851317
1949,243692.83555918204
1950,185990.09231920142
1951,251687.11604053
1952,218222.32155567396
1953,165934.1615880863
1954,184553.17507705867
1955,135467.10631166672
1956,334064.7419501746
1957,151312.84918058108
1958,301262.86427264946
1959,147956.39129881252
1960,110907.74615203805
1961,122543.58817583391
1962,99408.74321833043
1963,109716.95558585113
1964,105261.96557540106
1965,143819.2165670841
1966,134930.1041969682
1967,289281.45474601845
1968,456093.6658095123
1969,371874.59892195166
1970,411845.2932765948
1971,483161.09657562355
1972,373197.0810670877
1973,275056.2339114272
1974,328252.49958244717
1975,544829.222228242
1976,275868.73556703626
1977,368411.5463981092
1978,355440.2696049405
1979,309691.0784332875
1980,210102.89241502804
1981,336674.0793375313
1982,220356.28828119606
1983,201821.77308836047
1984,171736.65595319163
1985,229490.88640247117
1986,214163.80503044894
1987,187460.09209634957
1988,177218.3791415562
1989,195922.32569082858
1990,212255.2620432212
1991,233397.74055047563
1992,220170.7804650793
1993,170803.74445049505
1994,235528.5745680834
1995,187006.69638585413
1996,251966.2178329395
1997,287191.0686713398
1998,326233.9762372826
1999,267104.95481091697
2000,319507.2742915447
2001,272895.87397244776
2002,237697.55221646943
2003,262042.34185295244
2004,294632.1993141275
2005,221299.9028985755
2006,217103.1074423589
2007,249160.3434264994
2008,220373.8339125594
2009,194176.58122334562
2010,193733.60895344592
2011,136536.1477801002
2012,171390.18520432082
2013,174513.88193143258
2014,180584.90237134558
2015,198963.82283191156
2016,187898.0279391582
2017,195443.8104273084
2018,117045.032657818
2019,138118.66313995875
2020,105024.40646426739
2021,99431.11692796591
2022,184433.48622173717
2023,139651.6267245196
2024,281688.4814030385
2025,368390.5278708934
2026,180765.8564690516
2027,162563.14947984912
2028,149181.15849472993
2029,167529.68227469988
2030,269277.1777140443
2031,236146.25648517793
2032,240315.52553589645
2033,251251.32848396705
2034,170713.42953656867
2035,219028.4844034654
2036,199111.70116350867
2037,211388.61253059676
2038,313571.00006345805
2039,216607.13953684844
2040,303165.40717403643
2041,296930.75182752934
2042,205521.3136111935
2043,183937.1700380837
2044,168728.12854464885
2045,214730.20550722897
2046,153448.5006619033
2047,141655.9436128838
2048,141145.75155529456
2049,143539.54781592096
2050,168503.2501155508
2051,103900.58120690343
2052,119293.28600281938
2053,145685.3188576791
2054,100508.60698903773
2055,154095.96604474034
2056,147003.80908548995
2057,109162.0950509272
2058,215674.63601851376
2059,130561.5923818782
2060,178446.10091087286
2061,175894.64707303396
2062,127369.15485807249
2063,120087.16529743065
2064,141581.81149611267
2065,117214.62356230435
2066,158963.71456254084
2067,107487.97519691668
2068,146582.9642029222
2069,86875.47881800776
2070,115940.58338737162
2071,99162.52755002378
2072,134667.4710878452
2073,130688.024287865
2074,182154.97934437208
2075,143046.41324006912
2076,115060.04912189113
2077,164722.65072375862
2078,122738.53307086824
2079,128944.10215978076
2080,121968.32953352769
2081,125499.07548353521
2082,118283.69627446834
2083,146173.5732574656
2084,112737.22010758045
2085,115629.02606374469
2086,112107.53260871669
2087,121220.86350320422
2088,99328.86274663692
2089,81838.85629743851
2090,125944.2011806382
2091,103703.76440354007
2092,119642.5443019956
2093,115913.99076297595
2094,105135.31196175693
2095,145753.56591959004
2096,83004.76994902885
2097,96846.66269118668
2098,145910.6064689485
2099,61801.736900326476
2100,67537.94785313135
2101,105251.94764247315
2102,122752.05948988575
2103,103567.36891643025
2104,143106.8318774971
2105,129815.84452612256
2106,60718.61533773767
2107,193464.5868650728
2108,112042.20966918395
2109,110059.65388156785
2110,126670.69137283633
2111,141796.96875275264
2112,138525.3425289858
2113,122075.79911387443
2114,123484.35576562508
2115,163267.7122388154
2116,117318.50426155073
2117,147438.8980434421
2118,124461.8092767188
2119,116905.99017233592
2120,111892.47350907674
2121,93118.37378908295
2122,121145.82963529364
2123,82249.71481328324
2124,155210.29493703434
2125,124180.76330071173
2126,147946.55187124002
2127,156215.27766758867
2128,128629.20833753655
2129,88429.96992437253
2130,133613.00690787585
2131,141947.64098068498
2132,113111.47707024777
2133,116361.78010819863
2134,116828.06791428539
2135,90393.27797577364
2136,77377.5261285801
2137,103868.73236580443
2138,129114.2467424747
2139,148052.32409422737
2140,142922.4009303934
2141,158827.03958668385
2142,124773.70506713068
2143,148246.63347597534
2144,118228.49610835398
2145,142481.33456300868
2146,169702.69300638372
2147,138242.18713596667
2148,135426.8040861063
2149,153567.96763163042
2150,222715.53325997083
2151,121154.32890509076
2152,161680.06317908346
2153,182606.09152974153
2154,102040.44568462158
2155,143458.9700207237
2156,274820.62097194005
2157,237298.88646478337
2158,238293.53273942732
2159,219027.29860454946
2160,182957.60634260232
2161,242988.5788924763
2162,425367.411992141
2163,339841.22804803454
2164,240096.72527666998
2165,203086.46985636782
2166,157668.27110690402
2167,221842.90906084148
2168,191365.6980547397
2169,193756.78549159758
2170,213886.04267630534
2171,153518.0992468996
2172,127252.59508990936
2173,165945.56776368179
2174,227781.59540234343
2175,298293.1245862272
2176,301639.6601143934
2177,242522.63739899956
2178,214970.73440256654
2179,138818.2213309463
2180,212966.0796659542
2181,194192.13870516405
2182,223185.39154202084
2183,189884.6909553899
2184,117294.51521433108
2185,118820.12134341108
2186,153869.42372470335
2187,156555.48870918585
2188,156098.94889365984
2189,329272.77087864897
2190,81338.15552789593
2191,81369.81668001565
2192,92742.80308545736
2193,109150.46752571278
2194,106854.1150460148
2195,109239.47146474935
2196,100327.29078173658
2197,119484.25526647875
2198,154632.0774015385
2199,184491.01016086352
2200,149497.94273945782
2201,136192.57199269588
2202,212721.95901944258
2203,137816.35678633113
2204,171900.8294052986
2205,119257.67117522637
2206,143229.17117998094
2207,218232.53919915832
2208,267126.51592758764
2209,243767.26537557645
2210,122188.95214375695
2211,109306.78140315558
2212,119869.99550928723
2213,101747.31626215186
2214,125634.76320221662
2215,99307.7099380163
2216,143652.06799944685
2217,63127.40561779044
2218,80898.60881492526
2219,73588.56388880221
2220,75617.54947344422
2221,297465.7553851078
2222,269036.16868682316
2223,277527.6000172267
2224,209252.8732675351
2225,117796.67622356348
2226,193192.60657026502
2227,201524.80276870466
2228,259545.4945769455
2229,264545.3633902138
2230,150628.19889428793
2231,214423.182111133
2232,175862.15297538755
2233,178251.83265908007
2234,239190.54799534613
2235,219637.73084567732
2236,271888.6086521808
2237,331127.78815463634
2238,191854.6214435285
2239,109832.5804915545
2240,151512.0645729521
2241,156287.91230042157
2242,126773.32399375111
2243,127585.36738994233
2244,106838.02295143809
2245,104486.3837767815
2246,136620.9306848594
2247,115242.92623107207
2248,126205.18517144184
2249,123472.93951983417
2250,127542.82809103487
2251,101075.77084580652
2252,184223.51710101916
2253,153824.9974057511
2254,175525.6406771402
2255,182979.7727963804
2256,172730.33950484887
2257,210311.7795186648
2258,156297.47682955183
2259,177755.4400439688
2260,145259.402899667
2261,181682.2381304958
2262,210982.06920145935
2263,364999.28643167374
2264,533127.3209067057
2265,160681.38727264098
2266,278218.47043541167
2267,386174.4393777021
2268,392732.1591275041
2269,142800.41829527676
2270,192915.37686538175
2271,218255.0129659901
2272,189443.0952431047
2273,159089.632981173
2274,181101.19261036755
2275,160248.4644833359
2276,193429.16791038096
2277,181693.70795477714
2278,143420.83889676683
2279,121075.76453328959
2280,114931.92727844119
2281,167900.43635387463
2282,179554.72598852662
2283,107728.7638721517
2284,109757.57588936451
2285,142919.15320467326
2286,121973.17147003168
2287,355863.21566538914
2288,273787.3252749028
2289,386902.6975002349
2290,463440.78629033966
2291,319184.7049717314
2292,428471.04270837654
2293,501703.5226392211
2294,408864.34348826343
2295,506402.46333614824
2296,304685.287198379
2297,326477.08847969695
2298,323959.1415903023
2299,373078.18314205145
2300,334721.57699356845
2301,296505.89617570717
2302,251390.8086200855
2303,238983.91563731962
2304,250425.8039066969
2305,208374.1470080437
2306,203249.5216038153
2307,205840.55796794017
2308,231301.34071839068
2309,268336.3078790664
2310,209614.9522562959
2311,213201.6931968185
2312,170048.62575200998
2313,170429.3002045385
2314,176489.00322760732
2315,179897.0462533554
2316,197738.5319493422
2317,190889.23528943668
2318,184910.0555187587
2319,187024.14745249107
2320,184816.2665798159
2321,238804.28164118234
2322,189323.17915711482
2323,185195.47655771286
2324,180288.7032875495
2325,216646.7679789678
2326,174861.74975170204
2327,202781.0649317666
2328,224528.2719800395
2329,189018.31421234796
2330,183298.75768448276
2331,353347.4792169343
2332,400865.2437511849
2333,322022.6786756412
2334,249653.68016854193
2335,260845.38474595072
2336,315611.98363026767
2337,197970.1833458343
2338,266387.1354179714
2339,215185.8877649782
2340,401305.7029189887
2341,221928.6166159731
2342,236081.55051101436
2343,232472.89047621668
2344,214788.90187349796
2345,232037.32407607927
2346,207881.55145910653
2347,197848.2253906962
2348,240420.62272217358
2349,172752.55827491425
2350,300740.4286294677
2351,253958.19979725315
2352,251402.46908217433
2353,247815.7116824737
2354,143131.9454733329
2355,146155.30678711424
2356,148836.2897048813
2357,187922.7363931672
2358,193928.2475214249
2359,126650.15133725689
2360,116813.34584867455
2361,148486.1245170093
2362,277207.6269053731
2363,130710.01969113157
2364,156017.5821248767
2365,224547.18984114443
2366,198187.1104998885
2367,224254.32583339486
2368,219653.7540324954
2369,219528.02306882484
2370,163903.12397527075
2371,159721.5354689137
2372,193178.95621890776
2373,285077.2931680467
2374,323342.1667659544
2375,246469.30095787253
2376,319326.14744220476
2377,371215.962306684
2378,144741.6063977194
2379,208913.5144464577
2380,147657.63283638857
2381,172938.17309262784
2382,211601.64492989544
2383,205592.33931365586
2384,253495.26026794943
2385,156579.4664105911
2386,128698.3267355294
2387,133114.79160852116
2388,99462.81760423392
2389,123345.25622037983
2390,142925.0252329944
2391,142918.86942684374
2392,115399.78422218244
2393,165264.02905659736
2394,137611.7517815408
2395,210836.58870300866
2396,137811.9828786785
2397,227793.00805259668
2398,127501.25922211692
2399,71273.71765196526
2400,71326.59533379374
2401,124784.77902609948
2402,131275.42009042136
2403,148474.9054532871
2404,145864.2171526276
2405,163336.9112656221
2406,142816.49750057762
2407,122871.76795401558
2408,146605.6812068273
2409,117391.57913202657
2410,167525.77857929247
2411,112873.05425122294
2412,154127.50742701537
2413,126096.84056897755
2414,150366.0787181637
2415,137583.20298890164
2416,123143.47880600438
2417,131715.91569509136
2418,133499.40568735823
2419,123865.18188710297
2420,120082.70992996563
2421,147570.6944633668
2422,104710.8946415365
2423,103672.50737123628
2424,159044.13028678548
2425,221403.64125731366
2426,125077.27454075831
2427,129161.41346574677
2428,175470.02245188618
2429,108598.21434381865
2430,132819.4912422184
2431,106617.27750158143
2432,142620.77712991557
2433,141961.08477281427
2434,135455.6026172645
2435,147865.782373637
2436,107613.2132082303
2437,106690.74231121343
2438,120632.51690212349
2439,100993.89564894083
2440,124290.33270122451
2441,90123.59110507464
2442,98767.54185156371
2443,124483.49911270972
2444,133041.61175915145
2445,91238.69951586361
2446,134728.00677394937
2447,182505.63846922145
2448,124771.77356876698
2449,116732.52376849296
2450,144244.88093451638
2451,127563.6431057803
2452,186094.21703650258
2453,92345.67855351229
2454,114836.52935501069
2455,116797.73080997319
2456,129103.22465531163
2457,132691.99415888055
2458,131454.82159820103
2459,110663.05199167368
2460,139745.17363395367
2461,125709.73490286674
2462,130890.1715445588
2463,124151.24194139162
2464,178470.14462028147
2465,141600.94663192178
2466,112303.25694736048
2467,128997.66804162465
2468,82042.83265871157
2469,80624.75609932873
2470,187155.88456195113
2471,208679.71819296133
2472,162439.83912717362
2473,108397.90423147722
2474,74433.78942733546
2475,225741.5450391979
2476,114685.34490343275
2477,122931.73498342774
2478,149860.57789151798
2479,100791.05696380809
2480,151068.95434450978
2481,119402.29209922317
2482,126743.63494969915
2483,110833.6771615793
2484,123372.80238119363
2485,124136.02298467416
2486,141620.7522319208
2487,168426.70879597074
2488,167078.10285160263
2489,153051.78008256204
2490,137293.64396163877
2491,90305.67779898836
2492,193301.76042607694
2493,148864.79849350458
2494,138414.75405100815
2495,84194.31313866044
2496,253061.2248993153
2497,158234.45707715006
2498,112207.54528004768
2499,84100.00332281874
2500,121182.6888481401
2501,133864.24712663773
2502,144346.50631334254
2503,94589.49608058327
2504,189007.8474907179
2505,227081.78746000695
2506,255812.4037893323
2507,300353.1524769649
2508,255078.5500643325
2509,211091.52911739584
2510,214233.18882005833
2511,174862.69804774463
2512,203780.2097041413
2513,222731.2529121351
2514,261195.56604473028
2515,147837.4898224864
2516,173216.35306214774
2517,148083.60861396015
2518,149910.84876288802
2519,228898.54938413418
2520,209747.85057311426
2521,184835.02278972702
2522,224750.34822685132
2523,118156.69860527667
2524,134144.29688200995
2525,146001.01494316477
2526,137903.54597202825
2527,114745.70766256504
2528,126872.23716496007
2529,134318.94831569993
2530,126169.67405866428
2531,256388.62369104128
2532,228017.83234425235
2533,194633.852622298
2534,225525.92681013685
2535,303788.39888004423
2536,225716.38611863783
2537,234473.5149624235
2538,184626.49215473354
2539,186483.90583746228
2540,181583.72920228925
2541,181852.3646900057
2542,161431.54335440727
2543,121059.23075435922
2544,123224.28539222437
2545,130201.4561729579
2546,126783.57219276752
2547,147990.5772027209
2548,158616.04840122012
2549,160960.52701367356
2550,1782549.1764715826
2551,141092.35516609877
2552,131860.57076236574
2553,72639.0307816335
2554,89890.9992892009
2555,120292.49151299302
2556,103635.39076520776
2557,104422.62588186875
2558,149369.68117944206
2559,132594.82379858402
2560,151075.46134338446
2561,153525.4129210926
2562,141723.59021533126
2563,150796.24878381912
2564,200466.65539197743
2565,135828.0860508616
2566,154067.10623305297
2567,137424.88106172613
2568,211951.4015668151
2569,221780.00745284092
2570,117526.01555036311
2571,186670.1504864535
2572,146995.23226954287
2573,218253.35450257565
2574,307586.31642391067
2575,129871.32099034228
2576,109853.42404236612
2577,127943.13342413178
2578,83398.52215884301
2579,60084.051363791164
2580,90790.97906943168
2581,113723.28380999554
2582,112806.98034593328
2583,286460.87479632325
2584,177255.19188538723
2585,187696.01942199134
2586,232938.78245255843
2587,205256.5917098683
2588,140186.37342720816
2589,150067.4986970936
2590,207297.64400953293
2591,236640.47267516228
2592,215287.11957155485
2593,244526.75376545193
2594,178868.5492091542
2595,194399.32024988838
2596,305084.2393961444
2597,177672.43193535585
2598,285419.7825546406
2599,314037.0781635166
2600,159175.95944249997
2601,139162.73286170297
2602,85573.64417324845
2603,99561.96576392317
2604,91336.6213449105
2605,82625.82195582043
2606,145165.70399735912
2607,212656.2481518082
2608,194434.6698576642
2609,174798.61020064764
2610,108618.84011475483
2611,119506.75214364531
2612,157729.33054451796
2613,129570.8642238703
2614,120609.92452145167
2615,155821.72582850317
2616,149885.46380286317
2617,188202.67267688786
2618,203305.9137489306
2619,202603.04206428555
2620,188628.4644115281
2621,169025.71030998393
2622,180992.25947443116
2623,241354.03663167253
2624,314939.7173397585
2625,298014.2557019785
2626,172043.63764270596
2627,159146.1851570145
2628,457553.3050411671
2629,521216.15738103935
2630,368086.44525051967
2631,504529.47001992137
2632,409573.24808840884
2633,298549.7088584572
2634,403686.13932393014
2635,156748.2470269987
2636,171441.539135097
2637,174320.4182367037
2638,277313.44649636856
2639,187472.9670466311
2640,149452.1427420928
2641,105216.91520061431
2642,185546.9731934327
2643,106224.84396908275
2644,120907.42823286132
2645,112575.43570529144
2646,99536.80537763453
2647,106219.33817984222
2648,148542.73141866582
2649,154664.16853157233
2650,139471.37724587033
2651,137166.68814867112
2652,416146.982939216
2653,254111.290713913
2654,255068.6600742646
2655,391970.5062049897
2656,326496.78303156287
2657,362170.6164814306
2658,306313.59002445155
2659,301283.7247577047
2660,362089.7473966614
2661,350509.13735474995
2662,358538.6622203471
2663,287378.786919542
2664,255679.01524135345
2665,317114.62481899
2666,279511.9475049591
2667,173483.0097939462
2668,179253.25288599433
2669,187133.39659760345
2670,287724.7734758989
2671,186999.9580946085
2672,199147.5985066108
2673,212483.10925596833
2674,200222.6281257099
2675,175017.79303927542
2676,195569.07020637812
2677,201533.4038972888
2678,255771.99340708877
2679,265054.95631566417
2680,280148.7671252191
2681,394796.5039505868
2682,331253.75839228794
2683,574880.6044521843
2684,305755.7770526471
2685,328392.243197629
2686,259246.06485233337
2687,315677.2185466838
2688,212904.00244632017
2689,203585.51624576742
2690,438315.0287392074
2691,185876.7265088207
2692,143749.6678175764
2693,203183.737783549
2694,137558.47746936505
2695,192511.98783562213
2696,182535.69521188913
2697,185778.7547274271
2698,191156.81823925415
2699,173287.35754532664
2700,153645.41812714702
2701,149415.81245308058
2702,110774.35829686547
2703,121981.34155960976
2704,139435.32151180683
2705,114547.53487359243
2706,108422.95446489097
2707,121987.48999595037
2708,131046.91102011016
2709,104016.49733804911
2710,126198.44877431408
2711,324361.21244560153
2712,380645.3095681289
2713,181841.99341504605
2714,155698.01131302258
2715,170053.10360589286
2716,148313.04714939828
2717,202895.94963319018
2718,222176.38582686303
2719,150524.32091608332
2720,173916.85740558832
2721,130798.9631038656
2722,162247.27835035927
2723,140803.73761175422
2724,123335.95162127027
2725,126198.26825269588
2726,157578.36625433038
2727,179517.96828443202
2728,181455.5495940647
2729,146540.2479041081
2730,145561.3432856038
2731,128903.79784587746
2732,132097.19834561527
2733,163290.2266547706
2734,146888.07209800498
